uid,post_body_text,primary_product,petrochemical_product,ff_infrastructure_OR_production,green_message,renewable_energy,emissions_reduction,false_solutions,recycling,green,brown,misc
_ZeRKGtzBjY,"ExxonMobil’s Permian Basin operations are getting electric vehicles as part of our EV pilot program with Chevy.
  
 

  Subscribe now: https://www.youtube.com/user/exxonmobil?sub_confirmation=1
  
 

  Watch to learn how our EV pilot program can help lower costs and co2 emissions. The Permian pickups will be used by mechanics, lease operators, and others whose jobs involve getting themselves (and equipment) to and from various sites in New Mexico and Texas. This pilot program will be contributing to our plan of achieving net zero emissions in our Permian operations by 2030. 
  
 

  Learn more about our work in the Permian Basin: 
  https://corporate.exxonmobil.com/what-we-do/energy-supply/permian-basin-reliable-energy-net-zero-purpose
  
 

  See how we are planning to triple our Permian production by 2025:
  https://corporate.exxonmobil.com/news/news-releases/2018/0130_exxonmobil-to-triple-permian-production-by-2025-expand-transportation-infrastructure
  
 

  Explore our technologies and collaborations:
  https://corporate.exxonmobil.com/who-we-are/technology-and-collaborations
  
 

  Follow ExxonMobil for the latest updates on advancing climate solutions:
  LinkedIn: https://www.linkedin.com/company/exxonmobil/ 
  Twitter: https://twitter.com/exxonmobil 
  Instagram: https://www.instagram.com/exxonmobil/ 
  Facebook: https://www.facebook.com/ExxonMobil/",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
YBxj_DvoeUY,"ExxonMobil Low Carbon Solutions is making a big impact in the energy transition using the tiniest molecules: Lithium and hydrogen.
  
 

  Listen in to learn how we are unleashing the power of the world’s smallest molecule by planning to build the world’s largest low-carbon hydrogen production facility, targeting 1 billion cubic feet per day.
  
 

  See how we are working to shrink our customer’s carbon footprint, invest in low carbon technology and drive emissions toward net zero by 2050.
  
 

  Learn more about our Low Carbon Solutions technologies: https://lowcarbon.exxonmobil.com/progress
  
 

  Follow ExxonMobil Low Carbon Solutions for the latest updates: LinkedIn: https://www.linkedin.com/showcase/exxonmobil-lowcarbon/
  
 

  Subscribe now: https://www.youtube.com/user/exxonmobil?sub_confirmation=1",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
5Xip94c80U4,"ExxonMobil and Toyota are working together to explore future lower emission fuel solutions.  
  
 

  Subscribe now: https://www.youtube.com/user/exxonmobil?sub_confirmation=1
  
 

  Watch to learn how ExxonMobil and Toyota have been testing innovative research fuels, advanced engines, and vehicles to demonstrate that lower emission fuels are technically feasible. Recent tests have confirmed that lower emission fuels can also be compatible with today’s vehicles, which can potentially reduce greenhouse gas emissions by up to 75% versus conventional vehicles. 
  
 

  Learn more about our work with Toyota:
  https://corporate.exxonmobil.com//what-we-do/transforming-transportation/lower-emission-fuels/Fueling-Americas-future-Toyota-lowering-emissions
  
 

  Discover how we are transforming transportation with lower-emission fuels:
  https://corporate.exxonmobil.com/what-we-do/transforming-transportation/lower-emission-fuels
  
 

  Explore our technology and collaborations:
  https://corporate.exxonmobil.com/who-we-are/technology-and-collaborations
  
 

  Follow ExxonMobil for the latest updates on advancing climate solutions:
  LinkedIn: https://www.linkedin.com/company/exxonmobil/ 
  Twitter: https://twitter.com/exxonmobil 
  Instagram: https://www.instagram.com/exxonmobil/ 
  Facebook: https://www.facebook.com/ExxonMobil/",TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
zU2jxn5HE10,"10,000 feet below Arkansas’ soil lies the industry of the future, lithium.
  
 

  Subscribe now: https://www.youtube.com/user/exxonmobil?sub_confirmation=1
  
 

  Watch to learn how ExxonMobil is developing groundbreaking, environmentally responsible lithium extraction and processing methods. See how the technology, which is 66% less carbon-intensive than rock mining, is being used below Arkansas to support a more sustainable lithium extraction and reduce reliance on exports. By 2030, we aim to produce enough lithium to supply the manufacturing needs of about 1 million electric vehicles per year. 
  
 

  Learn how we are leveraging industrial solutions using lithium: 
  https://lowcarbon.exxonmobil.com/lower-carbon-technology/mobil-lithium
  
 

  See how we are delivering real world progress for the energy transition: 
  https://lowcarbon.exxonmobil.com/lower-carbon-technology/our-technology
  
 

  Explore our first lithium well in Arkansas:
  https://corporate.exxonmobil.com/what-we-do/delivering-industrial-solutions/lithium/arkansas-lithium-wells-dylan-vint
  
 

  Follow ExxonMobil for the latest updates on low carbon solutions:
  LinkedIn: https://www.linkedin.com/company/exxonmobil/ 
  Twitter: https://twitter.com/exxonmobil 
  Instagram: https://www.instagram.com/exxonmobil/ 
  Facebook: https://www.facebook.com/ExxonMobil/",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
EiSpxYrklBg,"Electric vehicles are crucial to reducing emissions. To meet the projected demand, the world is going to need more precious metals. Escaid portfolio of diluents has been specifically designed for use in the solvent extraction process of rare earth and precious metals. Watch the video to discover how Escaid diluents help efficient, effective and safe solvent extraction for mining processes. Learn more: https://www.exxonmobilchemical.com/en/resources/library/library-detail/111813/escaid_miners_version_sub_en?utm_source=youtube&utm_medium=social&utm_campaign=fluids_escaid&utm_content=111814",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
100064862911520_759154189590005,What does it take to create a lower emissions future? Teamwork. We have aggressive plans to cut methane emissions and are committed to collaborating with policymakers on clear reporting. Check out our latest step: https://exxonmobil.co/3GmTHRS,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
100064862911520_753757866796304,Reducing emissions on a global scale requires multiple solutions. And we believe biofuels can play a big part. ExxonMobil has been collaborating with the U.S. Department of Energy National Laboratories for decades on energy technology. One example is the wood waste-to-biofuels research we’re doing with the National Renewable Energy Laboratory 🚗. Click below to hear from our scientists and engineers on what it’s like to jointly bring science from the lab to real life 🧪. https://corporate.exxonmobil.com/who-we-are/technology-and-collaborations/turning-biomass-into-fuel,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
100064862911520_750758420429582,"Climate change is real. So is the importance of energy security. Both are major issues facing the world today. The world needs a robust plan. We shared ExxonMobil’s with APEC Summit attendees today. Click the link in our bio to learn what our Chairman and CEO, Darren Woods, had to say: https://corporate.exxonmobil.com/News/Viewpoints/Reframing-the-climate-challenge",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
100064862911520_746893300816094,"👋 Meet Krystal Wrigley, our Fuels Technology Chief, who has been recognized by the Society of Women Engineers - SWE for making significant contributions to the #STEM community and the advancement of women in engineering. Krystal has spent her 18-year career with us as a chemical engineer, beginning as a researcher and now as a leader in technology strategy and product development for lower-emission transportation fuels. “I’m grateful for the recognition! Taking technology from discovery to products that positively impact the world is the best way I can contribute to a lower-emission future. I’m proud of the work we do.” Congratulations, Krystal! https://corporate.exxonmobil.com/what-we-do/lower-emission-transportation/the-aha-moment-krystal-wrigley",TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
100064862911520_745724960932928,"🆕 We’re excited to announce Dina Powell McCormick will join our Board of Directors effective January 1st. Dina is currently vice chairman and president of Global Client Services at BDT & MSD Partners, an investment and advisory firm, and previously spent 16 years at The Goldman Sachs Group Inc. “Dina is a distinguished executive with a rare level of geopolitical, national security and economic experience,” ExxonMobil Chairman and CEO Darren Woods said. “She has served two U.S presidents in diplomatic and national security roles and, more recently, led Goldman Sachs’ sustainability efforts, a useful combination of experiences for the ExxonMobil boardroom.” Welcome Dina to the ExxonMobil Board of Directors. 🎉 Learn more: https://exxonmobil.co/462JynJ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
100064862911520_732541962251228,"“The energy transition is a global challenge – it’s not one size fits all.” Those are the words of Matt Crocker, senior vice president for our Low Carbon Solutions business, at a recent Houston Asia Society event, where he shared our plan to help accelerate the world’s path to net zero emissions. We’re starting with the technologies that match our strengths -- carbon capture and storage, hydrogen, and biofuels. We have agreements in place to transport and store up to 5 million metric tons of CO₂ a year for three of our customers along the U.S. Gulf Coast. That’s equivalent to replacing approximately 2 million gasoline-powered cars with electric vehicles, which is roughly equal to the total number of EVs on US roads today. We’re also planning to build the world’s largest low-carbon hydrogen plant in Baytown, Texas, at planned start up. We plan to invest $17 billion through 2027 on lower-emission initiatives. Matt shared the stage with Takajiro “Tak” Ishikawa, president and CEO of Mitsubishi Heavy Industries (MHI) America. ExxonMobil and MHI have a strategic alliance on #carboncapture technology. They discussed the value of working with start-ups on cutting-edge technology, the need for creative solutions in countries that lack geologic formations for CO₂ storage, and the growing demand from industries seeking help to reduce their emissions. The panel also included Charles McConnell, executive director of carbon management and energy sustainability at the University of Houston and Uday Turaga, CEO of ADI Analytics. Learn more about how we’re scaling solutions for industry: https://corporate.exxonmobil.com/what-we-do/delivering-industrial-solutions/carbon-capture-and-storage/lcs-highlights-new-technologies-on-energy-podcast #XOM #exxonmobil #carboncapture",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
100064862911520_729159179256173,"Diversify. That’s the typical advice you get from a financial advisor. But that’s also the advice we’d give you to ensure energy security. Why? It’s a strong defense against: 🚢 supply disruption 🛍️ volatility caused by geo-political turmoil 💰 higher energy cost In order to maintain energy security without increasing global emissions, energy diversification should be a priority for nations worldwide. That’s the message from our very own Peter Clarke, senior VP of global LNG, when he spoke at Gastech Exhibition & Conference in Singapore earlier this month. At ExxonMobil, we offer diverse, flexible, reliable and lower-carbon LNG from our global portfolio. Diversification is what we deliver. Learn more here: https://corporate.exxonmobil.com/what-we-do/diversity-of-supply#%E2%80%9CDiversify%E2%80%9D",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
100064862911520_715500567288701,"Who’s ready to triple earnings? Our Product Solutions business is. And today we shared our plans to do that in the next four years. Karen McKee, our Products Solutions president, laid out our plans to meet demand for the things society wants. That means more: ⛽ Essential products 🧪 Chemical products ⚡ Specialty products Read how. ➡️ https://exxonmobil.co/3PslZyd",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
100064862911520_714698690702222,"Up to 11 trillion elephants. 🐘 🐘 🐘 🐘 🐘 🐘 🐘 🐘 🐘 🐘 🐘 That’s how much carbon storage capacity experts estimate the world has available. Prasanna Joshi, VP of Low Carbon Solutions technologies, responds to some of the most common questions he gets about carbon capture and storage. He clears up some misperceptions about the technology, too. https://exxonmobil.co/45Scsrk",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
100064862911520_712640997574658,"ExxonMobil and Toyota USA have been working together for decades, developing performance technology for drivers – both on and off the racetrack. So, when the World Rally Championship announced a mandatory switch to biofuels, TOYOTA GAZOO Racing WRC needed our help to recalibrate its cars to meet new requirements – and fast. The season was just around the bend. The result: a winning formula. Specifically, a new Mobil 1 lubricant for the racing team’s existing engines that matched the racing team’s needs, while maintaining a high level of power and efficiency. Toyota Gazoo Racing was a triple title winner in last season’s FIA World Rally Championship (Manufacturers’, Drivers’, and Co-Drivers’ Champions). Here’s how we got the job done, in record time. https://exxonmobil.co/3ZhQpI9",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
100064862911520_702928588545899,"🌍 We are reducing our own emission intensity. And helping other industrial companies reduce theirs. ✅ With $17B behind our strategic low-carbon push from 2022 through 2027, we're meeting society’s needs as we strengthen the resiliency of our portfolio. 🔗 Learn more at https://corporate.exxonmobil.com/what-we-do/delivering-industrial-solutions#TechnologyIndustrialscalesolutions",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
100064862911520_701061985399226,"Our Global Outlook is out! Here’s what you need to know about the findings, right now ⤵️ https://exxonmobil.co/3KZ03tm",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
100064862911520_682275073944584,"The molecules we produce are used to make a range of products essential to modern life, including medical equipment and electronics. Here's how we're helping reduce the CO₂ footprint of all the consumer products made from them – and reduce emissions intensity by 2030. https://corporate.exxonmobil.com/news/reporting-and-publications/advancing-climate-solutions-progress-report",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
100064862911520_677981494373942,"Hydrogen is the most abundant element on earth. And because hydrogen fuel is versatile and produces no emissions at point-of-use (only water vapor), hydrogen can play a big role helping society meet its net-zero goals. Our planned hydrogen facility in Baytown, TX, will produce 1 billion cubic feet of hydrogen per day, helping decarbonize processes in heavy-emitting sectors and reducing our own CO₂ emissions, too. 3 reasons hydrogen is so promising: 🧑‍🔬 It can have a significant impact. We predict its use at Baytown could reduce site-wide CO₂ emissions by up to 30% compared to current operations. ⚡️ It can power activities too remote or energy intensive for electrification, like maritime shipping or high-heat applications. 🔵 It has a lower lifecycle carbon footprint than natural gas when produced with carbon capture and storage (CCS). What’s good for industry can also be good for reaching net zero goals🧑‍🔬 🙌 https://corporate.exxonmobil.com/news/viewpoints/low-carbon-hydrogen",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
